Unnamed: 0,Índice FipeZAP,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,,Venda,,,,,,,,,,,,,,,,,,,,Locação,,,,,,,,,,,,,,,,,,,,Rentabilidade do aluguel (rental yield),,,,,Venda,,,,Locação,,,,Rentabilidade do aluguel (rental yield)
,,Número-Índice,,,,,Var. mensal (%),,,,,Var. em 12 meses (%),,,,,Preço médio (R$/m²),,,,,Número-Índice,,,,,Var. mensal (%),,,,,Var. em 12 meses (%),,,,,Preço médio (R$/m²),,,,,(% - mensalizada),,,,,Número-Índice,Var. mensal (%),Var. em 12 meses (%),Preço médio (R$/m²),Número-Índice,Var. mensal (%),Var. em 12 meses (%),Preço médio (R$/m²),(% - mensalizada)
,Data,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,Total,Total,Total,Total,Total,Total,Total,Total
,2012-10-01 00:00:00,103.19420280053673,104.34835353780208,102.94424611023881,102.91822373063822,101.82571423482263,0.007088888763473405,0.01114377030109229,0.007983594043490317,0.006155929894780328,-0.0009205802265990721,0.13697359954347643,0.13673257116955884,0.14581246476994325,0.14076669582536594,0.1123644349870041,5493.342157151304,6378.579561073034,5046.523217272477,5229.034624192214,6099.3820862366265,136.51288236773007,141.3991089381797,131.95570501380982,136.2438246867002,140.2715972165958,0.0037274094496105616,-0.003860859869765015,0.006110507698443383,0.003251329006922459,0.02251738490500794,0.1166143535835662,0.10532319355064401,0.11479810115891187,0.12085273034847077,0.15032472109386608,25.452072212874665,31.966323953906485,23.971225133088907,22.439122950180725,25.509786376923838,0.004516247229012986,0.0047352976071981506,0.0045230882624542725,0.004266989763382883,0.004475866198612663,89.4056472184264,0.007560951587186301,.,8658.11991073734,106.31293776316316,0.0027839591719028365,.,45.7732829084082,0.005709637001593857
,2012-11-01 00:00:00,104.13642728320632,106.09789166667066,103.92064324105633,103.78557669818443,101.78280028392156,0.009130595102234622,0.016766322318969483,0.009484717871185764,0.008427593637996224,-0.0004214451253649178,0.13116473651240423,0.1404326240371958,0.1396913627186731,0.13488238392859686,0.09868084638645014,5543.499640146289,6485.5248819311755,5094.388066218695,5273.102803123919,6096.811531388644,137.37913146351963,142.0151891049776,132.74108646507224,137.60579172216546,141.1769680513135,0.006345548352397354,0.0043570300507852384,0.005951856732380102,0.009996541410938645,0.00645441310060601,0.11527682222530511,0.10321689221102748,0.11996734568927536,0.1166073157389067,0.13795588069883302,25.613579567770167,32.10560218798679,24.113898430780687,22.66343657197735,25.67443707630871,0.004493554872227734,0.004691186611775537,0.004501201109170453,0.004265632175084525,0.004460414278713324,90.54689085996489,0.012764782505855811,.,8768.638928307522,106.82494378871401,0.00481602744053098,.,45.99372829493828,0.0056567508423751136
,2012-12-01 00:00:00,105.19345215787885,108.06438341935328,104.62422426253515,104.81467234272992,102.9216406817484,0.010150385434271405,0.018534692082862184,0.006770368230369596,0.009915594028428192,0.011188927742703737,0.13028217670675413,0.14993213999180943,0.13028337721889227,0.13490704091743844,0.10518958916173937,5599.768298148519,6605.732088613511,5128.878949335396,5325.388749789863,6165.028315074234,138.11141471191854,142.3272088476674,133.64055822177698,139.2350179866035,140.5979645895149,0.005330381991775554,0.0021970871190347043,0.006776136768636561,0.011839808804905184,-0.004101260069476405,0.10580077054911485,0.09488677646894761,0.10801441574139292,0.11081895832929223,0.12363532406810185,25.750109731043118,32.17614099300287,24.27729750457267,22.931767327851656,25.56913953272136,0.004474830001849132,0.004651444661536642,0.004490774509084486,0.004278433388264915,0.004400037228360935,91.79698264786258,0.013806015601695578,.,8889.698894157369,107.7674218179962,0.008822640067532094,.,46.39951440504839,0.005629546216010425
,2013-01-01 00:00:00,106.18713648090106,109.20426832593806,105.58400065986481,105.9436956385018,103.63700301316376,0.009446256422223322,0.010548201641620954,0.009173558075052268,0.010771614989932968,0.006950553126405933,0.12811178614125973,0.14532104410791247,0.12546929309059784,0.13613363798353295,0.10553849362120271,5652.665145397867,6675.410682674732,5175.929018237038,5382.751787074321,6207.878671903955,139.9452276720781,144.94145843328036,135.16963448763332,140.816389426594,141.76302952730163,0.013277779856101256,0.018367883462191755,0.011441708162568598,0.011357569833061819,0.008286499318736382,0.10875519091837216,0.11043295194671132,0.10017142829787984,0.11185781034345577,0.12764743283161706,26.092014019322356,32.76714860102539,24.555071257595845,23.19221647667326,25.781018190039926,0.004479984069857872,0.004734688914035333,0.004443250333668447,0.004282972914079695,0.004443356287229123,93.08766521449444,0.014060185088903984,0.14939261466513853,9014.689705993847,108.42850712605716,0.006134370637328903,0.12133583952823734,46.684146223801044,0.005568357031175563
,2013-02-01 00:00:00,107.17218436448827,110.5292571808986,106.56265471519312,106.84509663538797,104.33025706591928,0.009276527423492395,0.012133123322669763,0.009268961672337216,0.008508302371874207,0.00668925222265902,0.12223193299412416,0.14160466311552788,0.11829978662676321,0.12781100427727443,0.09857972328015352,5705.102248634969,6756.404263717092,5223.904505925815,5428.549866871495,6249.404738107986,141.4484201849431,146.80277403251776,136.50398442984093,142.25516302585234,142.87557109073174,0.010741291702974873,0.012841844006242054,0.009871669382443294,0.010217373170247155,0.00784789636014269,0.10661308471512054,0.11002534462750657,0.09333096473229618,0.11320805143699197,0.12806091285207066,26.372275953022008,33.18793921188911,24.797470802713168,23.429180007060584,25.983344948854313,0.00448135776683148,0.004738027756339018,0.004446339582352397,0.00428459944882964,0.0044258511996534645,94.18386978299901,0.011776045365180104,0.1479892504614133,9120.847100924651,109.27959488636736,0.00784929888706061,0.10986508137055773,47.0505840407989,0.005531978567119972
,2013-03-01 00:00:00,108.09293604698776,111.40384373392607,107.61580943306343,107.52970619412491,105.37441654744026,0.00859133074462731,0.00791271537811993,0.009882962475785132,0.006407496275408722,0.010008213445321367,0.11625951994510642,0.13304486578984975,0.11146278868279258,0.11719619804193204,0.09579583061686403,5754.116668984909,6809.865767635402,5275.532158134964,5463.333279924345,6311.950114633174,142.98135303365845,148.81424825441223,138.06659702531866,143.1852002132937,144.26471897785524,0.010837398160481772,0.013701881556059302,0.011447377173674089,0.006537809719232078,0.009722780994109446,0.10516062643876056,0.1092345566030617,0.09055933345137812,0.11346520564609164,0.1251823973292654,26.658082807923005,33.6426764240601,25.081336803945,23.582355527824383,26.23597532128642,0.004478221120769869,0.004740405772069935,0.004445136602668049,0.004271362211030487,0.004420686419488719,95.28664549585766,0.011708753477633222,0.14874734849746996,9227.640851136564,109.25450748728586,-0.0002295707547926879,0.09428625111860844,47.03978260270722,0.005491911034510052
,2013-04-01 00:00:00,109.24961456242832,112.40547268404059,108.84560369061121,108.55200645079364,106.67575418195068,0.010700778031764831,0.00899097299108267,0.011427635623673972,0.009507142657147825,0.012349654471629274,0.11434535807434143,0.13288411791760502,0.10843329685672165,0.1114921723107345,0.09283151627269781,5815.690194228594,6871.093086825111,5335.819017359105,5515.273968800129,6389.900517591054,144.19544149530844,150.05003220460097,139.63046035756707,143.94417030381638,144.86707865139022,0.008491236345792491,0.008304204501144651,0.011326876782236001,0.0053006182859127084,0.004175377582286381,0.10021722820069967,0.10080298836315338,0.09217724129006677,0.10320441394281699,0.11915496348202548,26.88444288957079,33.92205208905133,25.365430015457047,23.707356592760064,26.34552042449234,0.004461650953221955,0.004718291533713978,0.004441328395213796,0.004243242982534239,0.004389908392051941,96.47005686436958,0.012419488191169222,0.14970332621566063,9342.243427719606,109.5080224901487,0.002320407722238223,0.07453929625975397,47.14893407751096,0.005433508831443562
,2013-05-01 00:00:00,110.35406574033819,113.16734159450395,110.13441235650996,109.65554355399398,107.6928166348096,0.010109428599208114,0.006777863143771484,0.011840704835099481,0.010165976100133846,0.009534148229448442,0.11512366936847296,0.13988179338915652,0.10906448129964974,0.11114575347251043,0.08939898355364884,5874.483499002262,6917.664415415725,5398.998875397164,5571.342112152642,6450.8227762971965,144.84807567261728,150.44245247660066,140.60108353954735,144.4168768958061,145.229197248844,0.004526038899295478,0.002615262830897815,0.006951371351886237,0.0032839578775021136,0.002499661074309245,0.09348918458922828,0.09013192847154139,0.09006867817893394,0.09381481180267048,0.112867126778325,27.006122923874873,34.010767171027595,25.54175453899477,23.785210553197608,26.411375296379862,0.004430354297708865,0.0046787552436062295,0.004415878969817266,0.0042101190365933325,0.004355920097796481,97.38233314897921,0.009456574550300342,0.15255427749370765,9430.58904916089,110.26157171995726,0.0068812239749498644,0.07118138346244285,47.47337645307846,0.005405613876432401
,2013-06-01 00:00:00,111.60809647247284,114.73338220074243,111.3847844782518,110.88634627136248,108.35893322375289,0.011363702132057113,0.013838273340817997,0.011353146532387429,0.011224263520817618,0.006185339094640824,0.11608096472472829,0.14733382200742384,0.11384784478251841,0.1088634627136238,0.0835893322375294,5941.239379664608,7013.392946476298,5460.294500757744,5633.876324184071,6490.723302608028,145.24964019639515,150.61644212364305,141.375547461642,144.81078409820438,144.50086292790695,0.002772315213116616,0.0011565196138335083,0.005508235801588234,0.0027275704257367214,-0.005015068145622808,0.09072986290302332,0.08471365378176787,0.09582726762993743,0.08696694593577714,0.09475885070658352,27.080992409304027,34.05010129034241,25.68244454578184,23.850086390072434,26.278920449448897,0.004388716869331372,0.004620579587425354,0.004391191122588933,0.004170478376510641,0.004280106408689631,97.93025479898986,0.005626499512723878,0.14364855259101672,9483.650253850694,111.15859258550587,0.008135389796790423,0.06919692378795084,47.85959087549402,0.005397417637540095
,2013-07-01 00:00:00,112.82186646390015,116.54796506928905,112.59299880582569,111.87677029162421,109.1612573243026,0.01087528620046558,0.015815648713046377,0.01084721161183198,0.008931884344335405,0.007404318930429025,0.11998762397662643,0.1522642840005024,0.12098340121988671,0.11073414487081057,0.08377297456888644,6005.852058303938,7124.314305604324,5519.523470670385,5684.1974559219725,6538.782688029703,145.7020927388531,151.17047853078404,141.99098097568532,145.22301909228855,143.9640205200496,0.0031149994027261114,0.00367845900042015,0.00435318218102957,0.002846714743320639,-0.0037151501865093986,0.08765270571088779,0.08043257642165824,0.0964970621776493,0.08270946244498512,0.0840561218790159,27.16534968448424,34.17535319189909,25.79424490574382,23.917980782628526,26.181290313239863,0.004343759955240794,0.004562721582899805,0.00435618094960427,0.004132083589540791,0.004213786528305036,98.11465151838851,0.0018829392385136439,0.12928191521024557,9501.507391038009,112.10267198009502,0.008493085173446659,0.06858468686751973,48.2660664571659,0.005407874800729557
